Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/01/2019,416.5,419.75,411.25,412.75,-3,-0.72%,548408,1743257
06/28/2019,418.75,423,406.75,415.75,-2.75,-0.66%,997704,1730941
06/27/2019,417.75,419.5,417.25,418.5,0.5,+0.12%,495798,1713968
06/26/2019,418.25,418.75,416.75,418,0.25,+0.06%,545558,1733746
06/25/2019,417.5,420.5,417,417.75,-0.25,-0.06%,533098,1761307
06/24/2019,416.25,419.75,415,418,2.5,+0.60%,513445,1760665
06/21/2019,415,416.5,412.5,415.5,1,+0.24%,638241,1765032
06/20/2019,414,417.75,412.25,414.5,-0.75,-0.18%,530223,1854625
06/19/2019,419,419,414.25,415.25,-3.5,-0.84%,514697,1844277
06/18/2019,420,420.75,417.25,418.75,-2,-0.48%,584626,1841025
06/17/2019,419.25,421,418.75,420.75,1.75,+0.42%,779785,1869185
06/14/2019,420,420.5,417.25,419,-1.75,-0.42%,875036,1856546
06/13/2019,418,420.75,417.75,420.75,2.25,+0.54%,990089,1868712
06/12/2019,420,421.5,417.5,418.5,-2.5,-0.59%,841237,1832997
06/11/2019,413.5,421.5,409.75,421,6,+1.45%,833333,1790591
06/10/2019,411.5,415.75,409,415,2.75,+0.67%,674173,1787203
06/07/2019,414.75,415.25,409.25,412.25,-3,-0.72%,486111,1777941
06/06/2019,413.75,417,407,415.25,2.25,+0.54%,613057,1786957
06/05/2019,419.25,419.75,412.25,413,-7,-1.67%,495411,1796017
06/04/2019,418.75,420,417.75,420,2.5,+0.60%,668863,1797358
06/03/2019,416.75,418.5,414.25,417.5,1.5,+0.36%,584582,1791428
05/31/2019,420.25,420.25,414.75,416,-4.75,-1.13%,623664,1809846
05/30/2019,420.75,421,417.5,420.75,1.75,+0.42%,713106,1820624
05/29/2019,418.75,419.75,415.25,419,1.25,+0.30%,1041790,1810882
05/28/2019,414.5,418,412.5,417.75,3.75,+0.91%,926753,1818382
05/24/2019,412.5,415.25,411.5,414,1.25,+0.30%,633211,1763466
05/23/2019,412.25,415,410.25,412.75,-0.5,-0.12%,734352,1731570
05/22/2019,412,414.5,410.25,413.25,0.75,+0.18%,606540,1738745
05/21/2019,410.5,414.25,410.5,412.5,2.25,+0.55%,932519,1742099
05/20/2019,407.25,411,407.25,410.25,2.5,+0.61%,751903,1724539
05/17/2019,408.5,410,407,407.75,-1,-0.24%,668951,1675726
05/16/2019,407.75,409.5,406.5,408.75,1,+0.25%,516474,1652238
05/15/2019,410,414,407.25,407.75,-2.75,-0.67%,647500,1640881
05/14/2019,408,412,408,410.5,3.5,+0.86%,880036,1636410
05/13/2019,404.75,408,400.5,407,0.75,+0.18%,554300,1642214
05/10/2019,403.5,406.25,399,406.25,2.75,+0.68%,601790,1618536
05/09/2019,407,407.75,402.25,403.5,-5,-1.22%,564956,1607292
05/08/2019,409.75,410,406,408.5,-1.25,-0.31%,348094,1606387
05/07/2019,407.75,410,407.25,409.75,2,+0.49%,311247,1611629
05/06/2019,401.5,408.25,399,407.75,-1.75,-0.43%,455486,1621351
05/03/2019,410.75,411.25,407.5,409.5,-1.25,-0.30%,289403,1620920
05/02/2019,413.25,413.75,410.5,410.75,-3,-0.73%,391679,1627591
05/01/2019,411,414.25,410.75,413.75,2.5,+0.61%,365839,1630924
04/30/2019,410.5,412,408.5,411.25,0,0.00%,319647,1636675
04/29/2019,411.25,413.5,410.75,411.25,0.5,+0.12%,737187,1629095
04/26/2019,408.25,411.75,407.5,410.75,2.25,+0.55%,515347,1687388
04/25/2019,406.75,409.5,405,408.5,1.5,+0.37%,743057,1808543
04/24/2019,409.75,410.75,406.25,407,-3.5,-0.85%,688720,1849033
04/23/2019,412.25,412.75,410,410.5,-1.75,-0.42%,557627,1840777
04/22/2019,414,414.25,411.5,412.25,-2.25,-0.54%,357856,1815924
04/18/2019,414,415,412.25,414.5,0.25,+0.06%,292470,1800802
04/17/2019,414,415,413.25,414.25,-0.75,-0.18%,366476,1795363
04/16/2019,414.75,415.5,413,415,-1.25,-0.30%,437613,1810497
04/15/2019,415.25,417.25,415,416.25,0.75,+0.18%,478711,1787978
04/12/2019,415,416,413.75,415.5,-0.25,-0.06%,251572,1783219
04/11/2019,416.25,416.75,414,415.75,-1,-0.24%,585656,1767889
04/10/2019,416,417.25,415.25,416.75,0.25,+0.06%,586971,1752937
04/09/2019,414.25,417,411.75,416.5,1.5,+0.36%,648924,1748710
04/08/2019,414.25,415.75,414.25,415,0.25,+0.06%,625747,1739921
04/05/2019,415,415,413.5,414.75,-1,-0.24%,589051,1754507
04/04/2019,414,416.5,413.75,415.75,1,+0.24%,348356,1794881
04/03/2019,411.5,414.75,411.5,414.75,3,+0.73%,311913,1815019
04/02/2019,408,412.25,406.25,411.75,4.25,+1.04%,388880,1823857
04/01/2019,405,412,405,407.5,2.25,+0.56%,516242,1817042
03/29/2019,408.75,410,404.25,405.25,-4.25,-1.04%,1127803,1849007
03/28/2019,409,409.5,408,409.5,0.5,+0.12%,227316,1827656
03/27/2019,410.25,410.25,407.25,409,-1.75,-0.43%,266450,1822323
03/26/2019,411.5,412.25,410,410.75,-1.25,-0.30%,326345,1813508
03/25/2019,411,412.75,410,412,1.5,+0.37%,314954,1809795
03/22/2019,409.25,412,409,410.5,0.5,+0.12%,435018,1820847
03/21/2019,408.5,411.5,408.25,410,0.5,+0.12%,446317,1816855
03/20/2019,409.25,409.75,407.5,409.5,0.5,+0.12%,186789,1809700
03/19/2019,409.75,410.5,407,409,-0.25,-0.06%,301714,1810048
03/18/2019,409,410,408,409.25,0.25,+0.06%,331899,1801108
03/15/2019,407,409.75,405,409,2.25,+0.55%,386671,1783193
03/14/2019,406.5,408.75,404.5,406.75,-0.25,-0.06%,366145,1775708
03/13/2019,406.75,409.5,405.25,407,0,0.00%,327241,1771324
03/12/2019,403.25,408.25,403.25,407,3.5,+0.87%,518131,1757475
03/11/2019,406.5,406.75,403.5,403.5,-2,-0.49%,325976,1741975
03/08/2019,406,407.5,403.75,405.5,-0.75,-0.18%,417885,1730371
03/07/2019,407.75,408.25,405.25,406.25,-3,-0.73%,508568,1713056
03/06/2019,409.5,410,408,409.25,-0.75,-0.18%,265003,1689938
03/05/2019,408.25,411,407.75,410,1.25,+0.31%,224516,1667797
03/04/2019,409,410.75,408.75,408.75,0.25,+0.06%,248054,1672510
03/01/2019,406.5,409,402,408.5,2,+0.49%,392095,1670887
02/28/2019,408.75,408.75,406,406.5,-2.25,-0.55%,329149,1650953
02/27/2019,410,411,408.25,408.75,-1,-0.24%,660368,1629608
02/26/2019,410.25,411.25,409,409.75,-1,-0.24%,778354,1661824
02/25/2019,415.5,415.5,410,410.75,-3.5,-0.84%,903349,1654017
02/22/2019,414.25,415.5,414,414.25,-0.5,-0.12%,740506,1723612
02/21/2019,413,415.75,413,414.75,1.75,+0.42%,669662,1744584
02/20/2019,411.25,413.5,411.25,413,1.5,+0.36%,681450,1779049
02/19/2019,412.75,413,410.25,411.5,-0.75,-0.18%,511813,1786101
02/15/2019,411.5,413,411.5,412.25,0.25,+0.06%,447025,1768883
02/14/2019,413,413,411.75,412,-1.75,-0.42%,475574,1750707
02/13/2019,414.25,414.75,413,413.75,-1,-0.24%,517622,1754028
02/12/2019,413,415.25,413,414.75,2.25,+0.55%,557577,1748355
02/11/2019,413,413.5,412,412.5,-0.5,-0.12%,622934,1762821
02/08/2019,413,415.75,412,413,-0.25,-0.06%,671628,1740549
02/07/2019,413.75,414.25,413,413.25,-1,-0.24%,549148,1725017
02/06/2019,414.25,414.5,413.75,414.25,-0.25,-0.06%,279499,1707791
02/05/2019,414,414.5,413.5,414.5,0.25,+0.06%,329030,1704301
02/04/2019,413.75,414.5,413.25,414.25,0,0.00%,276967,1694985
02/01/2019,413.75,415.25,413.75,414.25,1.25,+0.30%,269082,1696235
01/31/2019,414.5,415.25,413,413,-2.25,-0.54%,343815,1703091
01/30/2019,413.75,415.5,413.75,415.25,1.25,+0.30%,368661,1695280
01/29/2019,414.25,415,412.75,414,-1.25,-0.30%,309250,1690695
01/28/2019,414.75,415.25,413.5,415.25,0.5,+0.12%,165369,1669818
01/25/2019,412.25,415,411.75,414.75,2,+0.48%,262626,1668822
01/24/2019,413,413.5,412,412.75,-0.5,-0.12%,202479,1674553
01/23/2019,413,413.75,412.5,413.25,0.75,+0.18%,239837,1659540
01/22/2019,413,414,411,412.5,-1.25,-0.30%,361689,1659373
01/18/2019,412.5,415,412,413.75,0.5,+0.12%,372185,1643928
01/17/2019,412,414.75,411,413.25,2,+0.49%,375734,1632750
01/16/2019,411.75,412,410,411.25,1.5,+0.37%,285000,1641123
01/15/2019,412.5,413.75,409.75,409.75,-2.75,-0.67%,414377,1641752
01/14/2019,412.25,413.5,411.5,412.5,0,0.00%,262604,1636546
01/11/2019,411.75,413,411,412.5,1.75,+0.43%,226273,1632301
01/10/2019,413,413,410,410.75,-2.5,-0.60%,329742,1631848
01/09/2019,413.75,414.25,413,413.25,0,0.00%,366244,1628766
01/08/2019,414.25,414.75,412.5,413.25,-1.25,-0.30%,298716,1621715
01/07/2019,413.5,414.5,413.5,414.5,0.25,+0.06%,169136,1614074
01/04/2019,412.75,415,412.75,414.25,1.5,+0.36%,309682,1609035
01/03/2019,410.75,413.25,410.25,412.75,1.5,+0.36%,165325,1609825
01/02/2019,411,411.5,410.5,411.25,0.25,+0.06%,179900,1603118
12/31/2018,411,411.75,409.5,411,0,0.00%,153113,1592333
12/28/2018,409.75,411.25,409.75,411,1.25,+0.31%,144033,1581861
12/27/2018,411,412.25,409.5,409.75,-0.25,-0.06%,161949,1573562
12/26/2018,412,412,409.75,410,-1.75,-0.43%,140446,1574254
12/24/2018,411,411.75,410.5,411.75,-0.5,-0.12%,92209,1577091
12/21/2018,413.75,414,412,412.25,-0.25,-0.06%,221202,1574282
12/20/2018,415.75,415.75,412.5,412.5,-2.75,-0.66%,319243,1582514
12/19/2018,414.25,415.5,414.25,415.25,-1,-0.24%,167732,1575644
12/18/2018,414.75,416.5,414.75,416.25,1,+0.24%,212682,1576445
12/17/2018,415,416,414.75,415.25,-0.5,-0.12%,155577,1574466
12/14/2018,415.5,417,415.5,415.75,-0.5,-0.12%,243415,1569447
12/13/2018,415.75,416.5,415,416.25,0.25,+0.06%,224090,1575219
12/12/2018,416.25,416.75,415,416,-0.25,-0.06%,327280,1575493
12/11/2018,415,416.5,414.5,416.25,0.75,+0.18%,252617,1578442
12/10/2018,415.25,416.75,415,415.5,0,0.00%,221967,1567510
12/07/2018,414.75,417.5,414,415.5,0.5,+0.12%,194171,1572286
12/06/2018,414.25,415.75,413.75,415,0,0.00%,293680,1576132
12/05/2018,414.5,415.5,413.5,415,0,0.00%,240794,1564467
12/04/2018,414,415,413.75,415,0,0.00%,252480,1566078
12/03/2018,415,417,413.75,415,0.75,+0.18%,308616,1564606
11/30/2018,413.25,414.25,413.25,414.25,2.5,+0.61%,332565,1550546
11/29/2018,411.75,413,411.5,411.75,-0.5,-0.12%,511728,1541908
11/28/2018,410,413,409.75,412.25,2,+0.49%,632454,1584284
11/27/2018,410.75,411.75,409.75,410.25,-0.5,-0.12%,628580,1653425
11/26/2018,412.25,412.25,410.75,410.75,-1.75,-0.42%,761415,1682387
11/23/2018,413.75,413.75,412.5,412.5,-1,-0.24%,345082,1712007
11/21/2018,413.25,414,412,413.5,1.25,+0.30%,386231,1756681
11/20/2018,412.25,413.5,412,412.25,0,0.00%,334071,1740400
11/19/2018,413,413.75,412.25,412.25,-0.75,-0.18%,355433,1746552
11/16/2018,411.75,414,411.5,413,0.75,+0.18%,395086,1752168
11/15/2018,412.25,414,411.75,412.25,0,0.00%,371910,1758422
11/14/2018,412.5,413,412.25,412.25,0.25,+0.06%,291010,1763626
11/13/2018,413.25,413.25,411.5,412,-1.5,-0.36%,389392,1760527
11/12/2018,415,415.25,413.25,413.5,0.25,+0.06%,397486,1743637
11/09/2018,417.25,417.25,413,413.25,-3.5,-0.84%,452485,1745340
11/08/2018,416.75,418.75,413.5,416.75,1.25,+0.30%,868391,1724312
11/07/2018,417,417,415.25,415.5,-2,-0.48%,491856,1705526
11/06/2018,418,418,416.5,417.5,-0.5,-0.12%,391641,1711027
11/05/2018,417,418.75,416.25,418,0,0.00%,348931,1711521
11/02/2018,416,418.25,415.25,418,1.75,+0.42%,442853,1705529
11/01/2018,415.5,418.5,414.75,416.25,0.75,+0.18%,561948,1711315
10/31/2018,415.25,415.75,414.75,415.5,-0.25,-0.06%,281902,1700684
10/30/2018,416,417,415.5,415.75,-1.25,-0.30%,240341,1684473
10/29/2018,417,418.75,415.75,417,-0.75,-0.18%,234734,1678121
10/26/2018,414,418,414,417.75,4.5,+1.09%,337362,1676838
10/25/2018,415,415,412.25,413.25,-2.75,-0.66%,435439,1681332
10/24/2018,415.75,416.5,415,416,0,0.00%,209002,1667259
10/23/2018,416,417.5,415,416,0.25,+0.06%,235645,1655068
10/22/2018,414,416.25,414,415.75,1.25,+0.30%,255133,1647770
10/19/2018,414.5,415.75,414,414.5,-0.5,-0.12%,295799,1643114
10/18/2018,415,415.5,414.5,415,-1,-0.24%,234840,1632117
10/17/2018,415.5,416.75,415,416,-0.5,-0.12%,170124,1622413
10/16/2018,417.5,417.75,415.75,416.5,-2.25,-0.54%,309396,1622531
10/15/2018,416.75,419.25,416.75,418.75,1.5,+0.36%,407486,1623960
10/12/2018,415.5,417.5,415,417.25,1.25,+0.30%,323012,1638331
10/11/2018,412,416,411.75,416,3.25,+0.79%,413886,1653283
10/10/2018,413.5,413.75,412,412.75,-0.25,-0.06%,208299,1649020
10/09/2018,412.25,414,412,413,-0.5,-0.12%,207656,1649056
10/08/2018,414,414,412,413.5,0,0.00%,229669,1656232
10/05/2018,413,414.5,412,413.5,-0.25,-0.06%,405773,1664885
10/04/2018,413.5,415,413.5,413.75,0,0.00%,221622,1678626
10/03/2018,414.5,414.75,413,413.75,-0.75,-0.18%,260126,1673091
10/02/2018,413.75,415,413,414.5,0.5,+0.12%,354576,1683276
10/01/2018,410,414.25,410,414,4.75,+1.16%,314384,1684122
09/28/2018,411,412,409,409.25,-2.25,-0.55%,374982,1687271
09/27/2018,409,412,409,411.5,1.5,+0.37%,165515,1690238
09/26/2018,409.75,411,409.25,410,-0.25,-0.06%,214450,1698022
09/25/2018,409,410.25,407,410.25,0.5,+0.12%,277952,1716016
09/24/2018,410,410.5,408.25,409.75,0,0.00%,243521,1723754
09/21/2018,407.25,409.75,407,409.75,2.5,+0.61%,244154,1732297
09/20/2018,404,408.25,404,407.25,2.5,+0.62%,435864,1740435
09/19/2018,404,405,402.75,404.75,1.25,+0.31%,241348,1743579
09/18/2018,405.5,406,403,403.5,-2.5,-0.62%,336418,1726248
09/17/2018,407.5,408,405.75,406,-1.75,-0.43%,250078,1703775
09/14/2018,407.5,407.75,406.5,407.75,0.25,+0.06%,229175,1695247
09/13/2018,409,409.25,406.5,407.5,-0.5,-0.12%,423424,1689597
09/12/2018,412.25,413.5,406,408,-5.5,-1.33%,714044,1682062
09/11/2018,414,415,412.5,413.5,-1,-0.24%,220955,1677065
09/10/2018,412.5,415,412.5,414.5,1,+0.24%,238567,1662564
09/07/2018,413,414.5,412,413.5,0,0.00%,180363,1659543
09/06/2018,412.5,414,411.75,413.5,0.25,+0.06%,200044,1649424
09/05/2018,414.5,415,412.25,413.25,-1.5,-0.36%,271816,1640365
09/04/2018,413,414.75,411.5,414.75,1.75,+0.42%,321954,1655575
08/31/2018,409,413.75,407.5,413,5,+1.23%,325922,1657465
08/30/2018,411,411,407.5,408,-1.25,-0.31%,413861,1643805
08/29/2018,408.75,410,408,409.25,2,+0.49%,435107,1669237
08/28/2018,409,410.75,407.25,407.25,-1.75,-0.43%,478987,1671504
08/27/2018,408,410.5,407,409,-0.25,-0.06%,389839,1694533
08/24/2018,408.75,410.25,408.5,409.25,1.25,+0.31%,356470,1707845
08/23/2018,412,412,407.75,408,-3,-0.73%,470244,1755897
08/22/2018,414,414,411,411,-4,-0.96%,335295,1725931
08/21/2018,414,415.75,413.5,415,0,0.00%,286785,1713501
08/20/2018,415,415,414,415,-0.5,-0.12%,282134,1727186
08/17/2018,416,416.75,414,415.5,-1,-0.24%,284033,1736222
08/16/2018,415,417.5,415,416.5,1,+0.24%,236698,1719478
08/15/2018,416.25,417.75,414.5,415.5,-1.75,-0.42%,274162,1719085
08/14/2018,416.75,418.75,416.75,417.25,1.75,+0.42%,319216,1717134
08/13/2018,414,417,414,415.5,0.25,+0.06%,482824,1716755
08/10/2018,419.25,419.25,414,415.25,-4.5,-1.07%,601122,1735861
08/09/2018,418.5,420,417,419.75,0.25,+0.06%,415880,1731740
08/08/2018,418,421.5,418,419.5,-0.25,-0.06%,342614,1741922
08/07/2018,421,421.75,418,419.75,-1,-0.24%,445623,1760500
08/06/2018,420.5,421,419.5,420.75,0,0.00%,225083,1793540
08/03/2018,420,421.5,419,420.75,1.5,+0.36%,276946,1804679
08/02/2018,418,419.5,417,419.25,2.5,+0.60%,528132,1809494
08/01/2018,418.5,419.75,416.75,416.75,-2,-0.48%,429984,1830748
07/31/2018,416,421,416,418.75,2,+0.48%,452193,1851246
07/30/2018,415,418,415,416.75,2.25,+0.54%,334880,1847689
07/27/2018,415,415,414,414.5,0.25,+0.06%,314411,1862656
07/26/2018,414.75,416,413.75,414.25,0.25,+0.06%,410197,1889654
07/25/2018,409.75,414,409.75,414,5.25,+1.28%,303182,1882122
07/24/2018,410,411,408,408.75,-2.25,-0.55%,283379,1906291
07/23/2018,409,411.5,409,411,2.25,+0.55%,208850,1893981
07/20/2018,409,409.5,406.5,408.75,0.5,+0.12%,243136,1882510
07/19/2018,408,409,408,408.25,0.75,+0.18%,259467,1869863
07/18/2018,409.25,409.25,407,407.5,-0.75,-0.18%,229783,1850602
07/17/2018,408.5,410,407.5,408.25,1.25,+0.31%,280232,1845765
07/16/2018,406.75,408,406.75,407,1.5,+0.37%,246835,1845179
07/13/2018,409,410,404.5,405.5,-4.75,-1.16%,321988,1841659
07/12/2018,408,412.5,407,410.25,4.25,+1.05%,450781,1830591
07/11/2018,406,413,404.75,406,-1.75,-0.43%,428737,1815900
07/10/2018,407,407.75,402.75,407.75,-0.25,-0.06%,373604,1818055
07/09/2018,411.5,411.5,406,408,-3.75,-0.91%,271439,1809293
07/06/2018,406,412,406,411.75,5.25,+1.29%,282345,1821162
07/05/2018,404,407.75,404,406.5,1.5,+0.37%,239144,1827772
07/03/2018,403.75,408,403.75,405,2.25,+0.56%,227526,1830330
07/02/2018,407.5,407.5,402.75,402.75,-5.25,-1.29%,450879,1843902
06/29/2018,408.75,411.25,407.5,408,1.75,+0.43%,474747,1839571
06/28/2018,411,411,406,406.25,-5.25,-1.28%,539690,1840162
06/27/2018,413,415.5,411.5,411.5,-1,-0.24%,511939,1862065
06/26/2018,411,414,410,412.5,0,0.00%,662393,1885804
06/25/2018,413,414,410,412.5,-0.75,-0.18%,501457,1918571
06/22/2018,414,414,412,413.25,0.5,+0.12%,381534,1926616
06/21/2018,411,414.75,410,412.75,1,+0.24%,443098,1981993
06/20/2018,411,412,408,411.75,1.25,+0.30%,499835,1981869
06/19/2018,409,410.5,401,410.5,2,+0.49%,814825,1992169
06/18/2018,410.75,410.75,407.5,408.5,-2.25,-0.55%,454288,1972530
06/15/2018,409,413.5,407,410.75,1.5,+0.37%,731184,1957531
06/14/2018,413,413,409,409.25,-7.25,-1.74%,811711,1967291
06/13/2018,415,416.5,412,416.5,-1,-0.24%,499107,1961020
06/12/2018,415,418.5,415,417.5,4.75,+1.15%,658021,1963233
06/11/2018,416,416,412.25,412.75,-4.5,-1.08%,630961,1973821
06/08/2018,415.5,417.25,415.5,417.25,0.75,+0.18%,368401,1976466
06/07/2018,416,416.5,415.75,416.5,-0.5,-0.12%,652689,1980226
06/06/2018,417,417,417,417,0.5,+0.12%,474418,2006600
06/05/2018,416,416.5,416,416.5,0.25,+0.06%,453463,1988935
06/04/2018,416.5,416.5,415.75,416.25,-2,-0.48%,562836,1995835
06/01/2018,418.5,418.5,417,418.25,0.5,+0.12%,359189,1977277
05/31/2018,419.5,421,417.75,417.75,1,+0.24%,417033,1961824
05/30/2018,416.5,418.25,415,416.75,-3.25,-0.77%,563600,1965342
05/29/2018,417.5,420,417.5,420,-3.5,-0.83%,428914,1959252
05/25/2018,420.75,423.5,420.5,423.5,1.75,+0.41%,248280,1952796
05/24/2018,421.75,421.75,421.75,421.75,-1,-0.24%,467561,1929935
05/23/2018,420.5,423.5,420.5,422.75,2.5,+0.59%,327611,1905156
05/22/2018,420.5,421,420.25,420.25,0.5,+0.12%,341705,1884621
05/21/2018,420,421.5,418.25,419.75,0,0.00%,335326,1887136
05/18/2018,418.25,419.75,418.25,419.75,3,+0.72%,334681,1865533
05/17/2018,417.75,417.75,416.75,416.75,-2,-0.48%,246133,1857576
05/16/2018,418.75,418.75,418.75,418.75,0.25,+0.06%,323175,1847798
05/15/2018,419.5,419.5,418.5,418.5,0.75,+0.18%,380856,1831023
05/14/2018,417.75,417.75,417.75,417.75,-0.75,-0.18%,266383,1822728
05/11/2018,419.5,419.5,418.5,418.5,-2.25,-0.53%,445201,1822826
05/10/2018,420.25,421,419,420.75,-1.75,-0.41%,561363,1807638
05/09/2018,422.5,422.5,422.5,422.5,0,0.00%,319844,1796702
05/08/2018,422,422.5,422,422.5,1.5,+0.36%,348718,1792804
05/07/2018,421,421,421,421,-2.75,-0.65%,334948,1789692
05/04/2018,423,423.75,423,423.75,0.5,+0.12%,289647,1782098
05/03/2018,424,424,421,423.25,0.5,+0.12%,310728,1770721
05/02/2018,422.75,422.75,422.75,422.75,0.25,+0.06%,355534,1767915
05/01/2018,418.25,422.5,418.25,422.5,1.5,+0.36%,516836,1750116
04/30/2018,422.25,422.25,418,421,-0.5,-0.12%,516024,1719123
04/27/2018,419.5,421.5,419.5,421.5,2.5,+0.60%,578322,1703792
04/26/2018,419,420.25,418,419,-1.25,-0.30%,442636,1751337
04/25/2018,420,420.25,419.75,420.25,3,+0.72%,485687,1800556
04/24/2018,417.25,417.25,417.25,417.25,0.5,+0.12%,379384,1797330
04/23/2018,415,416.75,415,416.75,1,+0.24%,432632,1810024
04/20/2018,418,418,415.5,415.75,-2.75,-0.66%,408092,1811839
04/19/2018,417.75,418.5,417.75,418.5,2,+0.48%,301347,1849879
04/18/2018,416,416.5,416,416.5,1.75,+0.42%,391959,1854990
04/17/2018,415,415,414,414.75,-0.5,-0.12%,554140,1854949
04/16/2018,416,416,415.25,415.25,-3.5,-0.84%,386829,1869143
04/13/2018,418,418.75,418,418.75,-0.25,-0.06%,501303,1871342
04/12/2018,417,419,417,419,1.5,+0.36%,460397,1884883
04/11/2018,416,417.75,416,417.5,1,+0.24%,360309,1873881
04/10/2018,417.5,417.75,416.5,416.5,-1.5,-0.36%,623286,1882013
04/09/2018,420,420,418,418,-1,-0.24%,484150,1886279
04/06/2018,419,420,417.5,419,-0.75,-0.18%,650717,1874477
04/05/2018,412,419.75,412,419.75,8,+1.94%,574180,1880806
04/04/2018,414,414,410,411.75,-4.5,-1.08%,799302,1874354
04/03/2018,415,418,415,416.25,0.75,+0.18%,452319,1865937
04/02/2018,412,416,412,415.5,1,+0.24%,466814,1864403
03/29/2018,412,419,412,414.5,2.75,+0.67%,811275,1845774
03/28/2018,411,411.75,411,411.75,-0.75,-0.18%,324350,1839430
03/27/2018,412.5,414,412,412.5,0,0.00%,257468,1850903
03/26/2018,414,414,412.5,412.5,0,0.00%,340300,1850911
03/23/2018,411,412.5,410.5,412.5,0.5,+0.12%,542308,1833794
03/22/2018,412,412,412,412,0,0.00%,302979,1847102
03/21/2018,412.25,412.25,412,412,-0.5,-0.12%,306364,1844559
03/20/2018,412,412.5,411.25,412.5,0.5,+0.12%,372060,1862226
03/19/2018,414,414,411.75,412,-1.75,-0.42%,460580,1880865
03/16/2018,415,415,413.75,413.75,-2.25,-0.54%,343767,1885830
03/15/2018,416.5,416.5,414.25,416,-2,-0.48%,334300,1881676
03/14/2018,419.5,419.5,417.5,418,-1.5,-0.36%,411605,1863507
03/13/2018,420,420,419,419.5,0.5,+0.12%,439855,1860162
03/12/2018,418,419,418,419,-1,-0.24%,373990,1837638
03/09/2018,418,420,418,420,1.25,+0.30%,528002,1821414
03/08/2018,417,419,417,418.75,0.25,+0.06%,563182,1809733
03/07/2018,418.25,419,417.75,418.5,0.25,+0.06%,339755,1775602
03/06/2018,417,418.25,417,418.25,0.5,+0.12%,318842,1743951
03/05/2018,417.75,417.75,417.75,417.75,0.5,+0.12%,301705,1729286
03/02/2018,416.5,417.25,416.5,417.25,-0.75,-0.18%,535616,1702714
03/01/2018,416,418,416,418,1,+0.24%,546068,1687819
02/28/2018,418,418,417,417,-0.25,-0.06%,566573,1660475
02/27/2018,416.5,417.25,416.5,417.25,0.75,+0.18%,725650,1636559
02/26/2018,415.75,417,415.75,416.5,1.5,+0.36%,809503,1633174
02/23/2018,415,415,415,415,0.25,+0.06%,525916,1637130
02/22/2018,413.75,414.75,413.75,414.75,0.5,+0.12%,532449,1676463
02/21/2018,415,415,413,414.25,-0.75,-0.18%,564001,1684295
02/20/2018,415,416,415,415,-0.75,-0.18%,702596,1681923
02/16/2018,414.25,416,414.25,415.75,0.5,+0.12%,410480,1667072
02/15/2018,415,415.25,415,415.25,0.5,+0.12%,412828,1672912
02/14/2018,414,414.75,413.5,414.75,0,0.00%,383463,1677175
02/13/2018,415,416,414.75,414.75,-0.25,-0.06%,555133,1661360
02/12/2018,414,415,414,415,1.75,+0.42%,535975,1658245
02/09/2018,413,413.25,413,413.25,-1.25,-0.30%,534218,1650719
02/08/2018,414.75,415,414.5,414.5,0,0.00%,702727,1652086
02/07/2018,414.25,414.5,414.25,414.5,0.25,+0.06%,1015538,1686781
02/06/2018,411,414.75,411,414.25,2.25,+0.55%,441932,1711904
02/05/2018,413,413,410.5,412,-2.25,-0.54%,500126,1696459
02/02/2018,414.25,414.25,414.25,414.25,0,0.00%,391461,1700561
02/01/2018,414,414.25,414,414.25,-0.25,-0.06%,508230,1695323
01/31/2018,414.5,414.5,414.5,414.5,0.75,+0.18%,321429,1680022
01/30/2018,413,414,411.75,413.75,1,+0.24%,405461,1692248
01/29/2018,412,412.75,412,412.75,1.25,+0.30%,288374,1684215
01/26/2018,412,412,411.5,411.5,0.25,+0.06%,215568,1671798
01/25/2018,412,412,411,411.25,-1,-0.24%,399063,1666170
01/24/2018,411,413,411,412.25,2.25,+0.55%,545940,1662228
01/23/2018,411,411,410,410,-1.25,-0.30%,331793,1668554
01/22/2018,410,412,410,411.25,1.5,+0.37%,272763,1646466
01/19/2018,410,410,409,409.75,0.25,+0.06%,238701,1631259
01/18/2018,408,410,408,409.5,0,0.00%,297992,1622220
01/17/2018,406,409.5,406,409.5,3.75,+0.92%,394598,1641918
01/16/2018,405.75,405.75,405,405.75,0,0.00%,280153,1637164
01/12/2018,409,409.5,405,405.75,-3.25,-0.79%,323694,1622600
01/11/2018,409,409,408,409,-0.25,-0.06%,283670,1600994
01/10/2018,408,409.25,408,409.25,0,0.00%,258939,1591122
01/09/2018,408.5,409.25,408.25,409.25,0.75,+0.18%,236531,1589938
01/08/2018,411,411,408.5,408.5,-3.5,-0.85%,414090,1592163
01/05/2018,412,412,412,412,0.5,+0.12%,215663,1552995
01/04/2018,411.5,411.5,411.5,411.5,-0.25,-0.06%,289433,1549490
01/03/2018,410,411.75,410,411.75,2.25,+0.55%,204594,1548164
01/02/2018,409,409.5,409,409.5,0.75,+0.18%,223889,1542911
12/29/2017,408.75,408.75,408.75,408.75,-1.25,-0.30%,159769,1538886
12/28/2017,410,410,410,410,0,0.00%,142866,1540020
12/27/2017,410,410,410,410,0,0.00%,132153,1536644
