Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/24/2018,416,416.5,416,416.5,-1,-0.24%,92209,1577091
12/21/2018,417,417.5,417,417.5,-0.5,-0.12%,221202,1574282
12/20/2018,418,418,418,418,-0.5,-0.12%,319243,1582514
12/19/2018,418,418.5,418,418.5,-0.75,-0.18%,167732,1575644
12/18/2018,419,419.25,419,419.25,0.75,+0.18%,212682,1576445
12/17/2018,418,418.5,418,418.5,-0.5,-0.12%,155577,1574466
12/14/2018,419,419,419,419,-0.5,-0.12%,243415,1569447
12/13/2018,419,419.5,419,419.5,0.75,+0.18%,224090,1575219
12/12/2018,419,419,418,418.75,0,0.00%,327280,1575493
12/11/2018,418.75,418.75,418.75,418.75,0.5,+0.12%,252617,1578442
12/10/2018,417,418.25,417,418.25,0.25,+0.06%,221967,1567510
12/07/2018,417,418,417,418,2,+0.48%,194171,1572286
12/06/2018,418,418,416,416,-1.75,-0.42%,293680,1576132
12/05/2018,417.75,417.75,417.75,417.75,0,0.00%,240794,1564467
12/04/2018,417.75,417.75,417.75,417.75,0,0.00%,252480,1566078
12/03/2018,417,417.75,416,417.75,0,0.00%,308616,1564606
11/30/2018,417.75,418,417,417.75,0,0.00%,332565,1550546
11/29/2018,417.75,417.75,417.75,417.75,0.5,+0.12%,511728,1541908
11/28/2018,417.25,417.25,417.25,417.25,0.25,+0.06%,632454,1584284
11/27/2018,418,418,417,417,0,0.00%,628580,1653425
11/26/2018,417,417,417,417,-0.5,-0.12%,761415,1682387
11/23/2018,417.5,417.5,417.5,417.5,0,0.00%,345082,1712007
11/21/2018,417,417.5,416,417.5,0,0.00%,386231,1756681
11/20/2018,417.5,417.5,417.5,417.5,0,0.00%,334071,1740400
11/19/2018,418,418,417.5,417.5,-2,-0.48%,355433,1746552
11/16/2018,418,419.5,418,419.5,0.5,+0.12%,395086,1752168
11/15/2018,419,419,418.5,419,1,+0.24%,371910,1758422
11/14/2018,418,418,418,418,-0.75,-0.18%,291010,1763626
11/13/2018,420,420,418.75,418.75,-2.25,-0.53%,389392,1760527
11/12/2018,421,421,421,421,-0.75,-0.18%,397486,1743637
11/09/2018,421,421.75,421,421.75,-0.5,-0.12%,452485,1745340
11/08/2018,422.25,422.25,422.25,422.25,-0.25,-0.06%,868391,1724312
11/07/2018,422,422.5,422,422.5,0,0.00%,491856,1705526
11/06/2018,422.5,422.5,422.5,422.5,-0.25,-0.06%,391641,1711027
11/05/2018,422.75,422.75,422.75,422.75,0,0.00%,348931,1711521
11/02/2018,423,423,422,422.75,0,0.00%,442853,1705529
11/01/2018,422.75,422.75,422.75,422.75,-0.25,-0.06%,561948,1711315
10/31/2018,421,425,421,423,2.25,+0.53%,281902,1700684
10/30/2018,420.75,420.75,420.75,420.75,0,0.00%,240341,1684473
10/29/2018,421,421,420.75,420.75,0,0.00%,234734,1678121
10/26/2018,420,420.75,420,420.75,1.75,+0.42%,337362,1676838
10/25/2018,419,419,419,419,-1.25,-0.30%,435439,1681332
10/24/2018,420.25,420.25,420.25,420.25,0,0.00%,209002,1667259
10/23/2018,420,420.5,420,420.25,0.5,+0.12%,235645,1655068
10/22/2018,419.75,419.75,419.75,419.75,0,0.00%,255133,1647770
10/19/2018,419.75,419.75,419.75,419.75,0,0.00%,295799,1643114
10/18/2018,419.75,419.75,419.75,419.75,-0.25,-0.06%,234840,1632117
10/17/2018,420,420,420,420,0,0.00%,170124,1622413
10/16/2018,419.5,420,419.5,420,0,0.00%,309396,1622531
10/15/2018,420,420,420,420,-0.25,-0.06%,407486,1623960
10/12/2018,420.25,420.25,420.25,420.25,0,0.00%,323012,1638331
10/11/2018,420,421,420,420.25,0.5,+0.12%,413886,1653283
10/10/2018,419.5,419.75,419.5,419.75,0,0.00%,208299,1649020
10/09/2018,419.75,419.75,419.75,419.75,0,0.00%,207656,1649056
10/08/2018,419.75,419.75,419.75,419.75,-0.25,-0.06%,229669,1656232
10/05/2018,420,420,420,420,-0.5,-0.12%,405773,1664885
10/04/2018,420.5,420.5,420.5,420.5,0.5,+0.12%,221622,1678626
10/03/2018,421,421,420,420,-0.25,-0.06%,260126,1673091
10/02/2018,418,420.25,418,420.25,0.25,+0.06%,354576,1683276
10/01/2018,420,420,418.75,420,1,+0.24%,314384,1684122
09/28/2018,419,419,419,419,-0.25,-0.06%,374982,1687271
09/27/2018,419,419.25,419,419.25,-0.25,-0.06%,165515,1690238
09/26/2018,419.5,419.5,419.5,419.5,0.5,+0.12%,214450,1698022
09/25/2018,417,420,416.5,419,1,+0.24%,277952,1716016
09/24/2018,419,420,418,418,-1,-0.24%,243521,1723754
09/21/2018,418,419,418,419,0,0.00%,244154,1732297
09/20/2018,419,419,419,419,0.5,+0.12%,435864,1740435
09/19/2018,418.5,418.5,418.5,418.5,0.5,+0.12%,241348,1743579
09/18/2018,419,419,418,418,-1.75,-0.42%,336418,1726248
09/17/2018,419.75,419.75,419.75,419.75,-1.25,-0.30%,250078,1703775
09/14/2018,419,421,419,421,0.75,+0.18%,229175,1695247
09/13/2018,420.75,420.75,420,420.25,-0.5,-0.12%,423424,1689597
09/12/2018,421,421,419,420.75,-1.75,-0.41%,714044,1682062
09/11/2018,422.5,422.5,422.5,422.5,-0.25,-0.06%,220955,1677065
09/10/2018,422,422.75,422,422.75,1.5,+0.36%,238567,1662564
09/07/2018,422,422,420.25,421.25,-0.25,-0.06%,180363,1659543
09/06/2018,421,421.5,421,421.5,-1.5,-0.35%,200044,1649424
09/05/2018,423,423,423,423,0,0.00%,271816,1640365
09/04/2018,423,423,423,423,0.25,+0.06%,321954,1655575
08/31/2018,423,424,422.75,422.75,0.75,+0.18%,325922,1657465
08/30/2018,422,422,422,422,0.5,+0.12%,413861,1643805
08/29/2018,421,421.5,421,421.5,0.75,+0.18%,435107,1669237
08/28/2018,421,421,420.75,420.75,-0.5,-0.12%,478987,1671504
08/27/2018,421,421.25,421,421.25,0.75,+0.18%,389839,1694533
08/24/2018,420.5,420.5,420.5,420.5,0.75,+0.18%,356470,1707845
08/23/2018,420,420,419.5,419.75,1,+0.24%,470244,1755897
08/22/2018,418.5,418.75,418.5,418.75,-0.5,-0.12%,335295,1725931
08/21/2018,419.25,419.25,419.25,419.25,0,0.00%,286785,1713501
08/20/2018,419,419.25,419,419.25,-0.5,-0.12%,282134,1727186
08/17/2018,419,419.75,419,419.75,-0.5,-0.12%,284033,1736222
08/16/2018,420.25,420.25,420.25,420.25,0.25,+0.06%,236698,1719478
08/15/2018,420,420,420,420,-1,-0.24%,274162,1719085
08/14/2018,421,421,421,421,1,+0.24%,319216,1717134
08/13/2018,420,420,420,420,0.5,+0.12%,482824,1716755
08/10/2018,418.5,419.5,418.5,419.5,-1.75,-0.42%,601122,1735861
08/09/2018,421.25,421.25,421.25,421.25,0.75,+0.18%,415880,1731740
08/08/2018,420.5,420.5,420.5,420.5,-0.25,-0.06%,342614,1741922
08/07/2018,420.75,420.75,420.75,420.75,0,0.00%,445623,1760500
08/06/2018,420,420.75,420,420.75,0.25,+0.06%,225083,1793540
08/03/2018,419,420.5,419,420.5,2,+0.48%,276946,1804679
08/02/2018,418.5,418.5,418.5,418.5,0.5,+0.12%,528132,1809494
08/01/2018,421,421.75,418,418,-3.25,-0.77%,429984,1830748
07/31/2018,423,423,421,421.25,-0.25,-0.06%,452193,1851246
07/30/2018,420,422,420,421.5,2,+0.48%,334880,1847689
07/27/2018,419,419.5,419,419.5,0.25,+0.06%,314411,1862656
07/26/2018,419,420,419,419.25,0.75,+0.18%,410197,1889654
07/25/2018,416,418.5,416,418.5,3.5,+0.84%,303182,1882122
07/24/2018,415,415,415,415,-0.5,-0.12%,283379,1906291
07/23/2018,415.5,415.5,415.5,415.5,0.5,+0.12%,208850,1893981
07/20/2018,415,415,415,415,0,0.00%,243136,1882510
07/19/2018,415,415,415,415,0.25,+0.06%,259467,1869863
07/18/2018,414,414.75,414,414.75,-1,-0.24%,229783,1850602
07/17/2018,413,416,413,415.75,-0.5,-0.12%,280232,1845765
07/16/2018,416.25,416.25,416.25,416.25,1.5,+0.36%,246835,1845179
07/13/2018,415,415,412,414.75,-4.75,-1.13%,321988,1841659
07/12/2018,419.75,420,419.5,419.5,4.25,+1.02%,450781,1830591
07/11/2018,415.25,415.25,415.25,415.25,0,0.00%,428737,1815900
07/10/2018,415.25,415.25,415.25,415.25,-0.25,-0.06%,373604,1818055
07/09/2018,415.5,415.5,415.5,415.5,-3.75,-0.89%,271439,1809293
07/06/2018,419.25,419.25,419.25,419.25,3.25,+0.78%,282345,1821162
07/05/2018,414.25,416,411,416,1.5,+0.36%,239144,1827772
07/03/2018,414.25,414.5,413.75,414.5,2.25,+0.55%,227526,1830330
07/02/2018,410.5,412.25,410.5,412.25,-2,-0.48%,450879,1843902
06/29/2018,414.25,414.25,414.25,414.25,1.75,+0.42%,474747,1839571
06/28/2018,412.5,412.5,412.5,412.5,-5.25,-1.26%,539690,1840162
06/27/2018,419.75,419.75,417.75,417.75,-1,-0.24%,511939,1862065
06/26/2018,418.75,418.75,418.75,418.75,0.25,+0.06%,662393,1885804
06/25/2018,418.5,418.5,418.5,418.5,0,0.00%,501457,1918571
06/22/2018,418.5,418.5,418.5,418.5,-0.25,-0.06%,381534,1926616
06/21/2018,411.5,420,411,418.75,0.25,+0.06%,443098,1981993
06/20/2018,418.5,418.5,418.5,418.5,1.5,+0.36%,499835,1981869
06/19/2018,415,419,412,417,2,+0.48%,814825,1992169
06/18/2018,415,415,415,415,-1.5,-0.36%,454288,1972530
06/15/2018,416.5,416.5,416.5,416.5,1.5,+0.36%,731184,1957531
06/14/2018,415,415,415,415,-7,-1.66%,811711,1967291
06/13/2018,422,422,422,422,-1,-0.24%,499107,1961020
06/12/2018,423,423,423,423,4.75,+1.14%,658021,1963233
06/11/2018,420,420,418.25,418.25,-4.5,-1.06%,630961,1973821
06/08/2018,424.75,424.75,422.75,422.75,3,+0.71%,368401,1976466
06/07/2018,419.75,419.75,419.75,419.75,-0.5,-0.12%,652689,1980226
06/06/2018,420.25,420.25,420.25,420.25,2,+0.48%,474418,2006600
06/05/2018,418.25,418.25,418.25,418.25,0.25,+0.06%,453463,1988935
06/04/2018,418,418,418,418,-2,-0.48%,562836,1995835
06/01/2018,420,420,420,420,0.5,+0.12%,359189,1977277
05/31/2018,419.5,419.5,419.5,419.5,1,+0.24%,417033,1961824
05/30/2018,419.5,419.5,415,418.5,-1.75,-0.42%,563600,1965342
05/29/2018,420.25,420.25,420.25,420.25,-3.5,-0.83%,428914,1959252
05/25/2018,423.75,423.75,423.75,423.75,1.25,+0.30%,248280,1952796
05/24/2018,423.25,423.25,422.5,422.5,-1,-0.24%,467561,1929935
05/23/2018,420,423.5,420,423.5,2.25,+0.53%,327611,1905156
05/22/2018,421.25,421.25,421.25,421.25,0,0.00%,341705,1884621
05/21/2018,421.25,421.25,421.25,421.25,0.25,+0.06%,335326,1887136
05/18/2018,421,421,421,421,1.25,+0.30%,334681,1865533
05/17/2018,420,420,419.75,419.75,-1,-0.24%,246133,1857576
05/16/2018,420.75,420.75,420.75,420.75,0,0.00%,323175,1847798
05/15/2018,420,420.75,420,420.75,0.5,+0.12%,380856,1831023
05/14/2018,420.25,420.25,420.25,420.25,-0.5,-0.12%,266383,1822728
05/11/2018,420.75,420.75,420.75,420.75,0.5,+0.12%,445201,1822826
05/10/2018,420.25,420.25,420.25,420.25,-1,-0.24%,561363,1807638
05/09/2018,419.25,421.25,419.25,421.25,2.25,+0.54%,319844,1796702
05/08/2018,421.25,421.25,419,419,-2.25,-0.53%,348718,1792804
05/07/2018,421.25,421.25,421.25,421.25,-2.75,-0.65%,334948,1789692
05/04/2018,424,424,424,424,0,0.00%,289647,1782098
05/03/2018,424,424,424,424,0,0.00%,310728,1770721
05/02/2018,424,424,424,424,0,0.00%,355534,1767915
05/01/2018,424,424,424,424,1,+0.24%,516836,1750116
04/30/2018,423,423,423,423,-0.5,-0.12%,516024,1719123
04/27/2018,423.5,423.5,423.5,423.5,-0.25,-0.06%,578322,1703792
04/26/2018,423.75,423.75,419.5,423.75,-1.25,-0.29%,442636,1751337
04/25/2018,421,425,421,425,4,+0.95%,485687,1800556
04/24/2018,421,421,421,421,-0.25,-0.06%,379384,1797330
04/23/2018,421.25,421.25,421.25,421.25,0.75,+0.18%,432632,1810024
04/20/2018,420.5,420.5,420.5,420.5,-0.5,-0.12%,408092,1811839
04/19/2018,421,421,421,421,-0.5,-0.12%,301347,1849879
04/18/2018,421.5,421.5,421.5,421.5,0,0.00%,391959,1854990
04/17/2018,421.5,421.5,421.5,421.5,0,0.00%,554140,1854949
04/16/2018,421.5,421.5,421.5,421.5,0.5,+0.12%,386829,1869143
04/13/2018,421,421,421,421,-0.5,-0.12%,501303,1871342
04/12/2018,421.5,421.5,421.5,421.5,0,0.00%,460397,1884883
04/11/2018,421.5,421.5,421.5,421.5,0,0.00%,360309,1873881
04/10/2018,421.5,421.5,421.5,421.5,0,0.00%,623286,1882013
04/09/2018,421,421.5,421,421.5,0.25,+0.06%,484150,1886279
04/06/2018,421,421.25,421,421.25,0.25,+0.06%,650717,1874477
04/05/2018,421,421,421,421,2.5,+0.60%,574180,1880806
04/04/2018,418.5,418.5,418,418.5,-2.25,-0.53%,799302,1874354
04/03/2018,420.75,420.75,420.75,420.75,0.75,+0.18%,452319,1865937
04/02/2018,420,420,420,420,1.75,+0.42%,466814,1864403
03/29/2018,418.25,418.25,418.25,418.25,2.75,+0.66%,811275,1845774
03/28/2018,415.5,415.5,415.5,415.5,-0.25,-0.06%,324350,1839430
03/27/2018,415.75,415.75,415.75,415.75,0,0.00%,257468,1850903
03/26/2018,415.75,415.75,415.75,415.75,0,0.00%,340300,1850911
03/23/2018,415.75,415.75,415.75,415.75,0.75,+0.18%,542308,1833794
03/22/2018,415,415,415,415,0,0.00%,302979,1847102
03/21/2018,415,415,415,415,-0.5,-0.12%,306364,1844559
03/20/2018,415.5,415.5,415.5,415.5,0.5,+0.12%,372060,1862226
03/19/2018,415,415,415,415,-0.25,-0.06%,460580,1880865
03/16/2018,415.25,415.25,415.25,415.25,0,0.00%,343767,1885830
03/15/2018,415.25,415.25,415.25,415.25,-1.75,-0.42%,334300,1881676
03/14/2018,417,417,417,417,-1.5,-0.36%,411605,1863507
03/13/2018,418.5,418.5,418.5,418.5,-0.25,-0.06%,439855,1860162
03/12/2018,418.75,418.75,418.75,418.75,-0.5,-0.12%,373990,1837638
03/09/2018,419.25,419.25,419.25,419.25,0.5,+0.12%,528002,1821414
03/08/2018,417,420,417,418.75,-0.25,-0.06%,563182,1809733
03/07/2018,419,419,419,419,0.5,+0.12%,339755,1775602
03/06/2018,415,420,415,418.5,0,0.00%,318842,1743951
03/05/2018,418.5,418.5,418.5,418.5,-0.25,-0.06%,301705,1729286
03/02/2018,418.75,418.75,418.75,418.75,-0.25,-0.06%,535616,1702714
03/01/2018,419,419,419,419,-0.5,-0.12%,546068,1687819
02/28/2018,419.5,419.5,419.5,419.5,0.75,+0.18%,566573,1660475
02/27/2018,418.75,418.75,418.75,418.75,-0.75,-0.18%,725650,1636559
02/26/2018,419.5,419.5,419.5,419.5,0.25,+0.06%,809503,1633174
02/23/2018,419.25,419.25,419.25,419.25,0.25,+0.06%,525916,1637130
02/22/2018,419,419,419,419,0.5,+0.12%,532449,1676463
02/21/2018,418.5,418.5,418.5,418.5,-0.5,-0.12%,564001,1684295
02/20/2018,418,419,418,419,-0.75,-0.18%,702596,1681923
02/16/2018,419.75,419.75,419.75,419.75,0.5,+0.12%,410480,1667072
02/15/2018,419.25,419.25,419.25,419.25,0.5,+0.12%,412828,1672912
02/14/2018,418.75,418.75,418.75,418.75,0,0.00%,383463,1677175
02/13/2018,418.75,418.75,418.75,418.75,-0.25,-0.06%,555133,1661360
02/12/2018,419,419,419,419,1.25,+0.30%,535975,1658245
02/09/2018,417.75,417.75,417.75,417.75,-1.25,-0.30%,534218,1650719
02/08/2018,419,419,419,419,0,0.00%,702727,1652086
02/07/2018,419,419,419,419,-0.5,-0.12%,1015538,1686781
02/06/2018,419,419.5,419,419.5,2.25,+0.54%,441932,1711904
02/05/2018,417.25,417.25,417.25,417.25,-2.25,-0.54%,500126,1696459
02/02/2018,419.5,419.5,419.5,419.5,0,0.00%,391461,1700561
02/01/2018,419.5,419.5,419.5,419.5,-0.25,-0.06%,508230,1695323
01/31/2018,419.75,419.75,419.75,419.75,0.25,+0.06%,321429,1680022
01/30/2018,419.5,419.5,419.5,419.5,1,+0.24%,405461,1692248
01/29/2018,418.5,418.5,418.5,418.5,1.25,+0.30%,288374,1684215
01/26/2018,419,419,417.25,417.25,3.75,+0.91%,215568,1671798
01/25/2018,413.5,413.5,413.5,413.5,-0.75,-0.18%,399063,1666170
01/24/2018,414.5,414.5,414,414.25,2.25,+0.55%,545940,1662228
01/23/2018,412,412,412,412,-1.25,-0.30%,331793,1668554
01/22/2018,412,413.25,412,413.25,2.25,+0.55%,272763,1646466
01/19/2018,411,412,411,411,-0.75,-0.18%,238701,1631259
01/18/2018,411.75,411.75,411.75,411.75,0,0.00%,297992,1622220
01/17/2018,411.75,411.75,411.75,411.75,0.75,+0.18%,394598,1641918
01/16/2018,411,411,411,411,0,0.00%,280153,1637164
01/12/2018,410,411,410,411,-1.75,-0.42%,323694,1622600
01/11/2018,412.75,412.75,412.75,412.75,0.75,+0.18%,283670,1600994
01/10/2018,410,412,410,412,0.75,+0.18%,258939,1591122
01/09/2018,411.25,411.25,411.25,411.25,0.75,+0.18%,236531,1589938
01/08/2018,410.5,410.5,410.5,410.5,-3.5,-0.85%,414090,1592163
01/05/2018,414,414,414,414,1,+0.24%,215663,1552995
01/04/2018,413,413,413,413,0,0.00%,289433,1549490
01/03/2018,413,413,413,413,2.25,+0.55%,204594,1548164
01/02/2018,410.75,410.75,410.75,410.75,0.75,+0.18%,223889,1542911
12/29/2017,410,410,410,410,1.75,+0.43%,159769,1538886
12/28/2017,408.25,408.25,408.25,408.25,0,0.00%,142866,1540020
12/27/2017,408,408.25,408,408.25,1,+0.25%,132153,1536644
12/26/2017,407.25,407.25,407.25,407.25,-0.75,-0.18%,105582,1544322
12/22/2017,408,408,408,408,0,0.00%,103330,1545463
12/21/2017,408,408,408,408,0,0.00%,184430,1549339
12/20/2017,408,408,408,408,0,0.00%,200045,1560205
12/19/2017,408,408,408,408,-1.5,-0.37%,129601,1549922
12/18/2017,409.5,409.5,409.5,409.5,0,0.00%,149140,1540082
12/15/2017,409.5,409.5,409.5,409.5,-0.25,-0.06%,211256,1532718
"Downloaded from Barchart.com as of 10-22-2022 10:11am CDT"
